id,sku,modelno,price,time
Southwire-50-ft-12-Black-Solid-THHN-Wire-11587337,204868330,11587337,10.67,2017-02-03T18:01:42Z
Southwire-25-ft-16-Black-Stranded-CU-Primary-Wire-55666621,202316512,55666621,5.2,2017-02-03T18:01:44Z
Cerrowire-24-ft-16-Black-AWG-Primary-Wire-207-1201R24,202206415,207-1201R24,5.2,2017-02-03T18:01:46Z
Southwire-100-ft-10-White-Stranded-THHN-Wire-22974037,204812491,22974037,27.17,2017-02-03T18:01:49Z
Romex-500-ft-6-3-Black-Stranded-CU-SIMpull-NM-B-W-G-Wire-63950005,202316285,63950005,838.0,2017-02-03T18:01:52Z
Southwire-50-ft-12-White-Solid-THHN-Wire-11588137,204868274,11588137,10.67,2017-02-03T18:01:54Z
Cerrowire-50-ft-12-1-Solid-THHN-Wire-White-112-1602BR,202669816,112-1602BR,10.67,2017-02-03T18:01:57Z
Southwire-500-ft-1-0-Black-Stranded-THHN-Wire-20505402,202316221,20505402,748.0,2017-02-03T18:02:00Z
Southwire-100-ft-12-Red-Stranded-THHN-Wire-22966652,204868289,22966652,21.37,2017-02-03T18:02:01Z
Southwire-500-ft-10-Yellow-Stranded-THHN-Wire-22978157,202316574,22978157,75.47,2017-02-03T18:02:03Z
Romex-500-ft-6-2-Black-Stranded-CU-SIMpull-NM-B-Wire-28894405,202316463,28894405,552.0,2017-02-03T18:02:04Z
Southwire-50-ft-10-Red-Stranded-THHN-Wire-22975736,204812493,22975736,14.67,2017-02-03T18:02:06Z
Southwire-50-ft-12-Green-Stranded-THHN-Wire-22968279,204868285,22968279,11.97,2017-02-03T18:02:08Z
Cerrowire-24-ft-16-Gauge-Red-Primary-Wire-207-1203R24,202206417,207-1203R24,5.2,2017-02-03T18:02:10Z
Southwire-25-ft-16-Red-Stranded-CU-Primary-Wire-55668021,202316508,55668021,5.2,2017-02-03T18:02:11Z
Romex-500-ft-8-2-Black-Stranded-CU-SIMpull-NM-B-Wire-28893615,202316462,28893615,381.0,2017-02-03T18:02:15Z
Southwire-50-ft-12-Green-Solid-THHN-Wire-11591537,204868271,11591537,10.67,2017-02-03T18:02:16Z
Southwire-100-ft-14-Black-Stranded-THHN-Wire-22955952,204834035,22955952,17.17,2017-02-03T18:02:18Z
Southwire-50-ft-10-Green-Stranded-THHN-Wire-22977336,204812521,22977336,14.67,2017-02-03T18:02:19Z
Cerrowire-250-ft-12-2-2-NM-B-Wire-Yellow-147-1664G,202304607,147-1664G,165.0,2017-02-03T18:02:21Z
Southwire-250-ft-12-2-2-Solid-SIMpull-NM-B-Wire-55048455,202316262,55048455,201.0,2017-02-03T18:02:22Z
Southwire-500-ft-12-Yellow-Solid-CU-THHN-Wire-11592358,203408336,11592358,70.0,2017-02-03T18:02:24Z
Southwire-500-ft-1-Black-Stranded-THHN-20504702,202316570,20504702,686.0,2017-02-03T18:02:26Z
Southwire-500-ft-14-Orange-Stranded-THHN-Wire-22961758,203401694,22961758,35.77,2017-02-03T18:02:30Z
Cerrowire-17-ft-14-2-Black-Primary-Wire-207-3401R17,202206421,207-3401R17,5.2,2017-02-03T18:02:36Z
Southwire-20-ft-14-Black-Stranded-CU-Primary-Wire-55667121,202316504,55667121,5.2,2017-02-03T18:02:38Z
Southwire-50-ft-14-Black-Stranded-THHN-Wire-22955951,204834017,22955951,9.47,2017-02-03T18:02:40Z
Southwire-20-ft-14-Red-Stranded-CU-Primary-Wire-55669121,202316505,55669121,5.2,2017-02-03T18:02:42Z
Cerrowire-17-ft-14-Gauge-Red-Primary-Wire-207-3403R17,202206423,207-3403R17,5.2,2017-02-03T18:02:43Z
Southwire-500-ft-12-Brown-Stranded-THHN-Wire-22971658,203401704,22971658,50.97,2017-02-03T18:02:45Z
Southwire-100-ft-14-White-Stranded-THHN-Wire-22956752,204834037,22956752,17.17,2017-02-03T18:02:53Z
Cerrowire-24-ft-16-White-AWG-Primary-Wire-207-1202R24,202206416,207-1202R24,5.2,2017-02-03T18:02:56Z
Southwire-100-ft-12-Red-Solid-THHN-Wire-11589938,204868272,11589938,19.17,2017-02-03T18:02:58Z
Southwire-50-ft-14-Black-Solid-THHN-Wire-11579041,204834040,11579041,8.77,2017-02-03T18:03:00Z
Southwire-50-ft-10-White-Stranded-THHN-Wire-22974036,204812504,22974036,13.26,2017-02-03T18:03:03Z
Southwire-500-ft-14-Yellow-Stranded-THHN-Wire-22960958,203401693,22960958,35.77,2017-02-03T18:03:18Z
Southwire-100-ft-14-Black-Solid-THHN-Wire-11579042,204834048,11579042,16.17,2017-02-03T18:03:19Z
Southwire-50-ft-14-White-Stranded-THHN-Wire-22956751,204834018,22956751,9.47,2017-02-03T18:03:22Z
Southwire-100-ft-14-Red-Stranded-THHN-Wire-22957552,204834038,22957552,17.17,2017-02-03T18:03:23Z
Southwire-500-ft-14-Yellow-Solid-THHN-Wire-11584058,203408344,11584058,42.57,2017-02-03T18:03:25Z
Southwire-50-ft-14-Red-Stranded-THHN-Wire-22957551,204834022,22957551,9.47,2017-02-03T18:03:26Z
Southwire-100-ft-14-White-Solid-THHN-Wire-11580842,204834072,11580842,16.17,2017-02-03T18:04:00Z
Southwire-500-ft-14-Blue-Solid-THHN-Wire-11582458,203408337,11582458,34.77,2017-02-03T18:04:03Z
Southwire-500-ft-14-Orange-Solid-THHN-Wire-11585758,203408341,11585758,42.57,2017-02-03T18:04:07Z
Southwire-50-ft-14-White-Solid-THHN-Wire-11580841,204834060,11580841,8.57,2017-02-03T18:04:10Z
