id,sku,modelno,price,time
Southwire-500-ft-12-White-Stranded-XHHW-Wire-37102171,205811037,37102171,96.02,2017-02-08T23:28:07Z
500-ft-14-AWG-2-Conductor-Speaker-Wire-White-red142boxwh500,300750641,red142boxwh500,179.99,2017-02-08T23:28:08Z
250-ft-16-4-Stranded-Speaker-Wire-EM6836250,206467300,EM6836250,265.14,2017-02-08T23:28:10Z
Southwire-2-500-ft-8-Gauge-Green-Stranded-CU-SIMpull-THHN-Wire-20492505,207100930,20492505,652.37,2017-02-08T23:28:12Z
Southwire-2500-ft-14-Green-Solid-THHN-Wire-11583205,205358018,11583205,188.0,2017-02-08T23:28:12Z
Southwire-1000-ft-14-2-Gray-Solid-CU-UF-B-WG-Cable-13054201,205346705,13054201,322.0,2017-02-08T23:28:14Z
Southwire-500-ft-14-Green-Stranded-XHHW-Wire-37096571,205810828,37096571,64.99,2017-02-08T23:28:15Z
250-ft-12-3-Gauge-Black-Portable-Power-SOOW-Electrical-Cord-02725-85-01,301225480,02725.85.01,205.52,2017-02-08T23:28:17Z
1000-ft-14-3-Gauge-Black-Portable-Power-SJOOW-Electrical-Cord-01360-41T-01,301126772,01360.41T.01,489.0,2017-02-08T23:28:19Z
1000-ft-16-3-Gauge-Black-Portable-Power-SJOOW-Electrical-Cord-01342-41T-01,301201638,01342.41T.01,335.98,2017-02-08T23:28:20Z
1000-ft-12-3-Black-Portable-Power-SOOW-Electrical-Cord-02725-41T-01,301225479,02725.41T.01,822.09,2017-02-08T23:28:22Z
Cerrowire-2500-ft-10-Gauge-Orange-Solid-THHN-Wire-112-1806M,203667664,112-1806M,445.0,2017-02-08T23:28:24Z
Southwire-500-ft-16-Pink-Stranded-TFFN-Fixture-Wire-27040501,202250358,27040501,52.24,2017-02-08T23:28:25Z
Carol-Brand-250-ft-14-2-Black-Portable-Power-SJOOW-Electrical-Cord-01358-35T-01,205843016,01358.35T.01,127.18,2017-02-08T23:28:26Z
1000-ft-12-3-Gauge-Black-Portable-Power-SJOOW-Electrical-Cord-01380-41T-01,301213076,01380.41T.01,706.28,2017-02-08T23:28:28Z
1000-ft-8-4-Gauge-Black-Portable-Power-SOOW-Electrical-Cord-01827-41-01,301225078,01827.41.01,1835.77,2017-02-08T23:28:30Z
AFC-Cable-Systems-18-3-x-250-ft-Thermostat-Cable-2502-42-00,202262390,2502-42-00,106.0,2017-02-08T23:28:32Z
500-ft-24-2-Stranded-DC-Wire-DC24500,206724477,DC24500,63.99,2017-02-08T23:28:33Z
Cerrowire-2500-ft-10-Gauge-Blue-Solid-THHN-Wire-112-1804M,203667660,112-1804M,445.0,2017-02-08T23:28:35Z
Southwire-500-ft-16-Brown-Stranded-TFFN-Fixture-Wire-27039701,202250354,27039701,52.24,2017-02-08T23:28:36Z
500-ft-16-AWG-4-Conductor-Speaker-Wire-White-red164boxwh500,300750561,red164boxwh500,199.99,2017-02-08T23:28:37Z
Southwire-500-ft-16-Green-Stranded-CU-TFFN-Fixture-Wire-27036301,202316401,27036301,52.24,2017-02-08T23:28:39Z
Carol-1000-ft-Reel-12-2-Red-Solid-Unshielded-Plenum-FPLP-Alarm-Cable-E3532S-41-03,207095932,E3532S.41.03,319.75,2017-02-08T23:28:40Z
Southwire-1000-ft-18-Gray-Stranded-CU-GPT-Primary-Auto-Wire-56430924,205341565,56430924,48.36,2017-02-08T23:28:41Z
AFC-Cable-Systems-18-4-x-250-ft-Thermostat-Cable-2503-42-00,202262391,2503-42-00,139.0,2017-02-08T23:28:42Z
Carol-1000-ft-Reel-14-2-Red-Solid-Shielded-Plenum-FPLP-Alarm-Cable-E3622S-41-03,207095934,E3622S.41.03,241.25,2017-02-08T23:28:44Z
Cerrowire-2500-ft-10-Gauge-Yellow-Solid-THHN-Wire-112-1807M,203667666,112-1807M,445.0,2017-02-08T23:28:46Z
1000-ft-14-2-Gauge-Black-Portable-Power-SJOOW-Electrical-Cord-01358-41T-01,301212397,01358.41T.01,394.6,2017-02-08T23:28:49Z
Carol-Brand-1000-ft-Reel-12-2-AWG-Red-Solid-Unshielded-Multi-Conductor-FPLR-Fire-Alarm-Cable-E1532S-41-03,207095928,E1532S.41.03,299.92,2017-02-08T23:28:49Z
500-ft-6-4-Gauge-Black-Portable-Power-SOOW-Electrical-Cord-01824-38-01,301213193,01824.38.01,1239.57,2017-02-08T23:28:52Z
2500-ft-12-3-Gauge-Black-Portable-Power-SJOOW-Electrical-Cord-01380-44-01,301213075,01380.44.01,1765.7,2017-02-08T23:28:53Z
Carol-Brand-1000-ft-Reel-16-2-AWG-Red-Solid-Unshielded-FPLR-Fire-Alarm-Cable-E1512S-41-03,207095927,E1512S.41.03,123.37,2017-02-08T23:28:55Z
Carol-Brand-250-ft-18-2-Black-Portable-Power-SJOOW-Electrical-Cord-01310-35T-01,205843311,01310.35T.01,73.47,2017-02-08T23:28:57Z
Southwire-500-ft-16-Yellow-Stranded-TFFN-Fixture-Wire-27037101,202250350,27037101,52.24,2017-02-08T23:28:58Z
Cerrowire-2500-ft-10-Gauge-White-Solid-THHN-Wire-112-1802M,203667635,112-1802M,445.0,2017-02-08T23:29:00Z
Carol-Brand-250-ft-18-3-Black-Portable-Power-SJOOW-Electrical-Cord-01311-35T-01,205843318,01311.35T.01,78.67,2017-02-08T23:29:01Z
AFC-Cable-Systems-18-2-x-250-ft-Thermostat-Cable-2501-42-00,202262389,2501-42-00,94.65,2017-02-08T23:29:03Z
General-Cable-1000-ft-Reel-14-2-AWG-Red-Solid-Unshielded-Plenum-FPLP-Fire-Alarm-Cable-E3522S-41-03,206046636,E3522S.41.03,334.8,2017-02-08T23:29:05Z
Cerrowire-500-ft-6-6-6-6-Gauge-SER-Copper-Cable-136-3600J,203544611,136-3600J,1076.0,2017-02-08T23:29:06Z
General-Cable-1000-ft-Reel-14-2-AWG-Red-Solid-Unshielded-FPLR-Fire-Alarm-Cable-E1522S-41-03,206046617,E1522S.41.03,265.2,2017-02-08T23:29:07Z
Cerrowire-2500-ft-10-Gauge-Green-Solid-THHN-Wire-112-1805M,203667662,112-1805M,445.0,2017-02-08T23:29:09Z
Cerrowire-2500-ft-10-Gauge-Brown-Solid-THHN-Wire-112-1808M,203667668,112-1808M,445.0,2017-02-08T23:29:11Z
1000-ft-12-4-Black-Portable-Power-SOOW-Electrical-Cord-02762-41T-01,301233741,02762.41T.01,587.61,2017-02-08T23:29:12Z
1000-ft-16-2-Gauge-Black-Portable-Power-SJOOW-Electrical-Cord-01312-41T-01,301201279,01312.41T.01,264.49,2017-02-08T23:29:14Z
250-ft-12-4-Black-Portable-Power-SOOW-Electrical-Cord-02762-46-01,301233742,02762.46.01,146.9,2017-02-08T23:29:16Z
Carol-Brand-250-ft-14-4-Black-Portable-Power-SOOW-Electrical-Cord-02768-35T-01,205843912,02768.35T.01,242.0,2017-02-08T23:29:17Z
Carol-1000-ft-Reel-16-2-Red-Solid-Shielded-Plenum-FPLP-Alarm-Cable-E3612S-41-03,207095933,E3612S.41.03,162.24,2017-02-08T23:29:19Z
Cerrowire-2500-ft-10-Gauge-Black-Solid-THHN-Wire-112-1801M,203667559,112-1801M,445.0,2017-02-08T23:29:20Z
Cerrowire-2500-ft-10-Gauge-Red-Solid-THHN-Wire-112-1803M,203667658,112-1803M,445.0,2017-02-08T23:29:21Z
Carol-Brand-1000-ft-Reel-16-2-AWG-Red-Solid-Unshielded-Plenum-FPLP-Fire-Alarm-Cable-E3512S-41-03,207095931,E3512S.41.03,134.33,2017-02-08T23:29:22Z
1000-ft-14-4-Gauge-Black-Portable-Power-SJOOW-Electrical-Cord-01364-41T-01,301212951,01364.41T.01,686.26,2017-02-08T23:29:24Z
1000-ft-6-4-Gauge-Black-Portable-Power-SOOW-Electrical-Cord-01824-41-01,301213192,01824.41.01,2479.14,2017-02-08T23:29:25Z
Carol-Brand-250-ft-16-2-Black-Portable-Power-SJOOW-Electrical-Cord-01312-35T-01,205843455,01312.35T.01,85.7,2017-02-08T23:29:27Z
Carol-Brand-250-ft-12-4-Black-Portable-Power-SOOW-Electrical-Cord-02726-35T-01,205843137,02726.35T.01,281.67,2017-02-08T23:29:28Z
1000-ft-18-3-Gauge-Black-Portable-Power-SJOOW-Electrical-Cord-01311-41T-01,301200935,01311.41T.01,260.2,2017-02-08T23:29:31Z
Carol-Brand-250-ft-14-3-Black-Portable-Power-SOOW-Electrical-Cord-02762-35T-01,205843154,02762.35T.01,173.35,2017-02-08T23:29:32Z
General-Cable-1000-ft-Reel-18-4-AWG-Gray-Shielded-Sound-Alarm-and-Security-Cable-E2034S-41-10,207095930,E2034S.41.10,199.33,2017-02-08T23:29:34Z
AFC-Cable-Systems-18-5-x-250-ft-Thermostat-Cable-2504-42-00,202262392,2504-42-00,191.0,2017-02-08T23:29:35Z
